시도교육청,지역교육청,지역,"정보공시 
학교코드",학교명,학교급코드,설립구분,제외여부,제외사유,"주 출입구 
접근로 
설치여부","장애인 전용 주차구역 
지정여부","주출입구 
높이차이 
제거여부","출입구(문) 
설치유무",복도,"계단/승강기/
경사로/
휠체어리프트 유무","장애인용 대변기 
설치여부","장애인용 소변기 
설치여부"," 점자블록 
설치여부"," 유도 및 안내설비 
설치여부"," 경보 및 피난설비 
설치여부"
경상남도교육청,함양교육지원청,경상남도 함양군,S160002874,서상초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002876,서하초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002880,수동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002884,안의초등학교,2,공립,N,,단순설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002889,위림초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002891,위성초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002892,유림초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002895,지곡초등학교,2,공립,N,,적정설치,단순설치,단순설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함양교육지원청,경상남도 함양군,S160002899,함양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002959,가산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002961,가회초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160002964,계동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002966,남정초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002969,대병초등학교,2,공립,N,,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002970,대양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002972,초계초등학교덕곡분교장,2,공립,N,,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002976,묘산초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,단순설치,단순설치,단순설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002979,봉산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002984,삼가초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002989,숭산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002990,쌍백초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002992,쌍책초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002994,야로초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160002996,영전초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003002,용주초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003014,적중초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003017,청덕초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003021,초계초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003023,합천초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,합천교육지원청,경상남도 합천군,S160003026,해인초등학교,2,공립,N,,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160003114,구산초등학교구서분교장,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003136,백동초등학교,2,공립,N,,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003197,마산중앙초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003198,주약초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003199,풍호초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003200,석동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003201,화정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003202,거제중앙초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003233,명도초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003234,명곡초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003235,석봉초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003236,양지초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003237,신명초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003238,삽량초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160003239,아림초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003249,전안초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003253,대청초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003254,분성초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003255,김해신명초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,밀양교육지원청,경상남도 밀양시,S160003256,미리벌초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003257,거제고현초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003259,대운초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003282,안골포초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003283,능동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003284,김해신안초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,S160003293,삼정자초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003295,김해대곡초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,적정설치,미설치,미설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003296,덕정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003297,신양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003298,북정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003340,김해구지초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003341,중동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003342,가좌초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003344,진영금병초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,사천교육지원청,경상남도 사천시,S160003349,수양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,통영교육지원청,경상남도 통영시,S160003350,죽림초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,함안교육지원청,경상남도 함안군,S160003351,호암초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003397,삼룡초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003401,금호초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003404,황산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003407,제산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003408,장복초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003409,장천초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003419,가고파초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치
경상남도교육청,사천교육지원청,경상남도 사천시,S160003422,사남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003423,석산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003427,율하초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003431,성산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003458,감계초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003462,관동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003466,진해냉천초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003469,무동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003471,창원한들초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003472,거제상동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160003473,내곡초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003479,초전초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003482,갈전초등학교 ,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003485,서진초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,진주교육지원청,경상남도 진주시,S160003486,무지개초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003848,증산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003849,신주초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,통영교육지원청,경상남도 통영시,S160003850,제석초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160003855,진영중앙초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,양산교육지원청,경상남도 양산시,S160003883,가남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003905,진해신항초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,교육부,경상남도 진주시,S000003605,경상대학교사범대학부설중학교,3,국립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000750,거제고현중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000752,거제제일중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000753,거제중앙중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000754,거제중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000756,성포중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000757,동부중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000758,둔덕중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000759,신현중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000760,연초중학교,3,공립,N,,적정설치,단순설치,적정설치,단순설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000761,옥포중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000762,외포중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000763,장목중학교,3,사립,N,,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000764,지세포중학교,3,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000765,하청중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거제교육지원청,경상남도 거제시,S160000766,해성중학교,3,사립,N,,적정설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000909,가조중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000911,거창대성중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000912,거창여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000913,거창중학교,3,공립,N,,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000914,거창중학교고제분교장,3,공립,N,,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000918,샛별중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000919,거창중학교신원분교장,3,공립,N,,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000920,웅양중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,거창교육지원청,경상남도 거창군,S160000923,혜성여자중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001022,고성동중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001023,고성여자중학교,3,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001024,고성중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001027,동해중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001030,영천중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001033,철성중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,고성교육지원청,경상남도 고성군,S160001035,회화중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001135,가야중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001136,경운중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001137,김해대동중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001138,김해서중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001139,김해여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001140,김해중앙여자중학교,3,사립,N,,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001141,김해중학교,3,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001142,내동중학교,3,공립,N,,단순설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001144,삼정중학교,3,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치
